,score,comment
4127,9.166666666666666, استاد خیلی خوبی هستن برا اکولوژی فقط کنفرانس میخوان و درس مکانیک سیالات هم اصلا اذیت نمیکنن و امتحان پایان ترمشون مطابق جزوه اس
4128,7.833333333333333, فقط ب‌کسانی نمره ی بالای ۱۷ تازه نه ۱۹و۲۰ میدن ک مثل بلبل زبان از قبل بلد باشه
4129,8.666666666666666, استاد خیلی خوبی هستن 
4130,9.0, عالیی
4131,10.0, استاد بسیار خوبی هستن 
4132,4.666666666666667, از لحاظ یادگیری درس اصلا گزینه مناسبی نیست و از درس دادنشون خیلی متوجه نمیشید امتحانشونم خیلی سخته
4133,10.0, استاد فوق العاده عالی ای هستن حتما باهاشون بردارید
4134,10.0, استاد خوبی هستن ولی صرفا برای کسی خوبه که گزارش کار ها رو مرتب و تمیز بنویسه و همیشه و سر وقت تحویل بده 
4135,9.0, اگر کارایی که میگن رو انجام بدید نمره عالی میگیرید یه ارائه ازتون میخوان و حضور غیاب به شدت مهمه
4136,5.166666666666667, رفتارشون بسیار خوبه ولی کمتر از چیزی که فک میکنید میگیرید نمره میدن و تدریسشون خیلی سرسریه اما اگر میخواید فیزیک فقط بگذره استاد خوبی ان
4137,7.5, استاد بدی نیست ولی از تدریسش خیلی متوجه نمیشید و سوالای پایان ترم هم سخته و در حد سوالات کتاب مقاومت مصالح پوپوف و بیرجانسون هست
4138,1.8333333333333333, بعد انتخاب واحد تازه نمرات رو وارد كردن كه ٩٥٪؜ رو انداخت بقيه رو با ١٠ پاس كرد استاد كاملا تو خواب درس ميداد اصلا و ابدا با ايشون بر نداريد
4139,4.5, اگر میخواید فارسی عمومی رو به راحتی بگذرونید با ایشون کلاس برندارید ولی استاد متوسطی هستن و برای نمره گرفتن خیلی باید تلاش کنید
4140,10.0, پرسش حضور غیاب و تمرین های هر فصل کلا 8نمره داره . مجبورت میکنه بخونی . برگه هارم دونه دونه صحیح میکنه. اخر ترمم اکثرا 2نمره ارفاق کرد
4141,9.833333333333334, استاد خوب و با انصافی هستن
4142,1.5, تدریس خیلی خسته کننده و اصلا از تدریسشون چیزی نمیفهمین امتحان پایان ترمشون از ۲۰ نمره و سخت هستش در کل اصلااا توصیه نمیکنم
4143,10.0, استاد بسیار صبور، باسواد و دلسوز
4144,9.833333333333334, انسان بسیار محترم و شریف و با دانشجو خیلی راه میاد
4145,9.5, بیشتر از اینکه زبان تخصصی باشه، روش تحقیق هست
4146,10.0, بهترین استاد معارف دانشگاه با اختلاف... کسی که سر کلاس موقع تدریسش نه خسته میشید نه فرار می کنید.... ایکاش همه تدریس به این صورت رو یاد بگیرن
4147,9.833333333333334, استاد خیلییی خوب و راه بیایی هستن. بسیار باسواد و خوش اخلاق. حتما اگه تونستین باهاشون کلاس بردارین
4148,2.8333333333333335, هرچقدم تلاش کنید یه نظر خوب دربارشون نمیبینید. درس برندارید با ایشون
4149,8.0, از نظر نهاد اذیت نکردن ولی برای امتحانشون سوال ندادن و باید کل کتاب رو میخوندی و سوالای امتحان هم جواب طولانی بود. درکل متوسط بودن
4150,4.666666666666667, برا امتحان سوال نداد کل کتاب بود ۱۵تا سوال هم تشریحی هم تستی. کلا ۳۰ دقه هم وقت داده بود که ربع ساعتش واسه سامانه و پی دی اف کردنا رفت.
4151,10.0, استاد با شخصیت و مهربونیه به بچه ها احترام میزاره ، کلاسش خشک نیست ، هر چی سر کلاس کار کرده فقط و اگه بخونی نمره کامل میگیری
4152,9.833333333333334, استاد بادانش ک باشخصیتی هستن ، اگه تقلب نکنید و سوالات رو با جزئیات و شکل جواب بدین نمره خوبی میگیرین
4153,8.0, اگر مجبور. نیستین باهاشون برندارین،خیلی بیشتر از تربیت بدنی انتظار دارن ازتون
4154,10.0, باید در کلاس مرتبا فعالیت داشت و در پرسش هایی که استاد سر کلاس میکنند جواب داد و کتاب مرجع هم اگر خوب خوانده شود نمره کامل و خوبی می دهند.
4155,9.5, 5 نمره سایت نهاد دارد. سوالات امتحانی کوتاه و طبق کتاب بود راحت میتوان ۱۹  یا ۲۰ گرفت
4156,6.833333333333333, خیلی سریع تدریس میکنن و به سختی میشه درسو یاد گرفت و خیلی کلاس خشکی دارن
4157,9.0, برا ارسال تمرینا بهمون تایم کافی میدادن
4158,9.0, استاد خیلی خوبین حتما باهاشون بردارید
4159,8.5, تاخیر داره
4160,10.0, بسیار استاد با سواد و باتجربه ای هستند . اگر در طول ترم مطالعه کنید میشه نمره خوبی ازشون گرفت
4161,7.666666666666667, امتحانشون هیچ شباهتی به جزوه نداره 
4162,2.0, به هیچ عنوان خوب تدریس نمیکنند و کلاس جذابی ندارند. در آخر هم همه رو انداختن و فقط تعداد کمی رو با ۱۰ پاس کردند.
4163,1.5, بالاترین نمره نماینده بودن که ۱۴ شدن:/
4164,7.5, دانش خوبی دارن ولی خیلی کار سنگین میخوان و نمره کار های کلاسیشون براساس ایراد های الکی و ناعادلانه اس هر جور دوست دارن نمره میدن
4165,2.6666666666666665, استاد اصلا درس نمیدن و کلاس برگذار نمیکنن،اگر میخواین از درس مطلبی یاد بگیرید باایشون برندارید و نمره‌ای که قولشو دادن هم نمیدن.
4166,10.0, بسیار با شخصیت
4167,9.833333333333334, امتحانشون از جزوه میاد توصیه میشه صد که هیچ دویست درصد با ایشون بردارید،دوستان موفق باشید.
4168,6.0, به هیچ وجه با ایشون برندارید معدلتون رو خراب میکنه
4169,9.833333333333334, استاد بسیار باشخصیت 
4170,1.0, یکی میاد ازش تعریف میکنه تو چنل 
4171,8.333333333333334, استادی خوبی هستن حدودا
4172,3.8333333333333335, استاد کلا ۴ جلسه سر کلاس اومد هیچ درسی درست نداد تا شروع ترم بعدی هم نمره نزاشت در آخرین لحظه به همه ۱۰ داد استاد بدیه واقعا
4173,10.0, حتما باهاشون درس بردارید
4174,10.0, حتما باهاشون بردارين استاد منصف و با اخلاقي هستند
4175,3.3333333333333335, تدریس در حد بسیار ضعیف
4176,2.5, سر كلاس ما كه بعد از چهار هفته اومدن هر جلسه هم ي فصل رو توضيح ميدادن و ميپريدن فصل بعد نمره خوبم اصلا نميدن
4177,3.5, باهاش برندارید خیلی رو مخه.
4178,1.6666666666666667, به هیچ عنوان برندارین
4179,4.333333333333333, خیلی دیر نمرات رو می‌ذارن، برای امتحان باید ۱۳۰ صفحه از یه کتاب که متنش به این راحتیا قابل فهم نیست رو می‌خوندیم. اصلا با ایشون برندارید!
4180,2.1666666666666665, در طول ترم کلا۳-۴ جلسه میان که یه شکل میدن بعد خارج میشن،نمرات و دیر میدن/کلا باهشون برندارید
4181,10.0, فوق العاده هستن به دانشجو خیلی احترام میزارن از هر جا کتاب که مشخص میکنن عینا از همون سوال میدن یعنی سر کلاس ایشون زیر ۱۷ نمیگیری
4182,3.6666666666666665, کار زیاد میدن و سختگیرم هستن. رفتار مناسبی هم با دانشجو ندارن
4183,8.833333333333334, برای یه درس ۱ واحدی زیادی پیگیرن
4184,1.0, حضور غیاب بی تاثیر تمرینایی که می‌نویسی براش بی تأثیر همیشه با ۴۵ دقیقه الی ١ساعت تاخیر و اینکه آخر ترم به همه یه نمره یکسان داد
4185,4.5, گول خندهاشو نخوردید بسیار بی اخلاق هستند و به هیچ عنوان نمره نمیدن
4186,10.0, استاد خیلی خوبی هستن؛حتما باهاشون کلاس بردارین
4187,9.0, اصلا سخت گیر نیست، ارائه گروهی میخان که ۶ نمره داره، ولی حتی اگه ارائه هم ندید نمره خوبی میده
4188,6.5, مهر 1400
4189,9.666666666666666, ، همه ازش راضییم  حتما باهاش درسو پاس میشی ،بدون هیچ سختگیری  ،خیلی دلسوز براش دانشجو مهمه وقت دانشجو مشکلات دانشجو مهمه
4190,1.0, امتحان سخت و افتضاح 
4191,6.5, خیلی از این شاخه به اون شاخه میپره.پی دی اف میدن برای امتحان.نمره هم علاوه بربرگه و حضوربه این بستگی داره که چقد خوشش بیادازتون.
4192,5.166666666666667, خیلی مودیه. درسشون تئوریه ولی پروژه خواستن.بحث های متفرقه هم میشه سر کلاس.برا امتحان سوال میدن و جوابااز پی دی افش پیدا میشه.
4193,2.5, اگه میخواید هم چیزی یاد نگیرید و هم نمره خوبی نگیرید حتما با استاد زارع بردارید.
4194,9.166666666666666, تا جایی که میتونید بر ندارید
4195,10.0, استاد خوبی هستند اگر در کلاس فعال باشید میشه 20 گرفت .. عالی هستند
4196,10.0, استاد خوبی هست فقط به نماینده 20 میده و تو کلاسش فعال باشی 18 میده و فعال نباشس کمتر میده
4197,10.0, اگه تو کلاسش فعال باشی و تمرینات رو بفرستی 20 میشه گرفت
4198,10.0, استاد خوب و دلسوزی هستند انتخاب دوم ، سومتون باشه
4199,1.8333333333333333, تعریف این استاد گفته بودن بعضیا 
4200,10.0, اول ترم میگن که فعالیت کلاسی باعث ارفاق نمره ی بیشتر میشه که اصلا اینطور نبود نمره ی خودتو میدن ارفاقی در کار نیست ولی خوب درس میدن
4201,10.0, واقعا بهترین هستن از هر لحاظ هم خوب درس میدن هم با ارفاق تصحیح میکنن میانترم و پایانترمو
4202,10.0, همه جوره استاد محشریه
4203,10.0, بسیار باسواد و عالی و باشخصیت هستند.
4204,10.0, استاد فوق العاده ای هستن از هر نظر کلاسشون خیلی صبور ، مهربون وحتی از تایم شخصی خودشون برای یادگیریدانشجومیزارن حتما باهاشون بردارید🌝🤍
4205,9.333333333333334, خوش اخلاق و محترم،از هر کس میخواد یه قسمت کتابو سر کلاس کنفرانس بده،اگه فعال باشی نمره بالا میده(امتحان حضوری رو نمیدونم چجوری نمره میده)
4206,5.0, واقعا حرف زدنشون با دانشجو ها خیلی بده و خیلی زود بهشون برمیخوره.در حدی تدریسشون خوب نیست که بیارزه اخلاقشون رو تحمل کنین.
4207,2.5, اصلا سر کلاس درس نمیدن و نصف کلاسارو نمیان و معیار نمره دادنشونم معلوم نیست عشقی نمره میده
4208,2.6666666666666665, به هیچ وجه با این استاد درس بر ندارید چون اصلاا تلاش دانشجو براش مهم نیس و به بیشتر دانشجو ها با وجود شرکت در امتحان صفر میده
4209,10.0, خیلی استاد مهربان و عالی هستند اگه میخواید نمره 20 بگیرید و درس رو خوب یاد بگیرید حتما با ایشون بردارید😊 موفق باشید
4210,1.0, اصلا با ایشون درس برندارید کلاسشون ویس تو واتساپه و همرو میندازن
4211,10.0, بسیار استاد باسواد و خوبی هستند هر چی ارائه دادن بردارید
4212,1.0, با این استاد اصلا بر ندارید اصلا چون 99 درصد میندازه به شدت استاد رو مخی هست و عصابتون بهم میریزه فقط
4213,1.0, اگه میخواین پایین ۱۵ نمره بگیرین و معدلتون رو خراب کنین با این استاد بردارین
4214,10.0, این استاد به لحاظ اخلاق - تدریس - نمره دادن عالیه! انتخاب اولتون باشه
4215,10.0, خیلی عالی نمره میدن واقعا. منیکه رشتم انسانی بود 20 شدم. سرکلاس حاضر باشی نمره داره آخرش. امتحانشم از کتاب خودشه که آسونه
4216,4.166666666666667, کلاس رو نیمساعته تموم میکنن و نمره خوبی نمیدن
4217,10.0, استاد خیلی با سوادیه اگه دنبال کسب دانش هستید بردارید ولی  دائم صداتون باز می‌کنه که حرف بزنید برا درون گرا ها ایشون پیشنهاد نمیکنم
4218,10.0, عالی بسیار باسواد
4219,3.3333333333333335, یه pdf میدن که باید طبق سرفصلاش ارائه میدادیم و ۳نمره ترم بود امتحانشون زیاد سخت نبود اما نمره دادنشون کاملا غیرمنصفانه بود
4220,9.666666666666666, خیلی استاد خوش برخورد و مهربونی هستند هر جلسه بعد درس دادنشون چنتا موضوع میگن برای ارائه و هر دانشجو میتونه یکبار ارائه بده
4221,10.0, 10 نمره به فعالیت کلاسی و حضور غیاب میدن که تقریبا راحت هستش 10نمره هم پایان ترم که چهار گزینه ای بود
4222,3.6666666666666665, ایشون اصلا اعصاب ندارند و سریع عصبانی میشن پیشنهاد میکنم باهاشون برندارید چون نمره خوبی نمیشه ازشون گرفت
4223,4.5, خودشون هیچ دخالتی در تدریس ندارن و دانشجو کنفرانس میده. جزوه خودشون نگارش درستی نداره. 
4224,10.0, استاد عالی هستن. کلاسشون اصلا خسته کننده نیست و به دانشجو احترام میزارن و جو کلاس خشک نیست حتما باهاشون بردارید
4225,1.1666666666666667, از درس هیچی نمیفهمی، فقط هر جلسه بخاطر بحث های استاد عصبی تر میشی. خلاصه اصلا برندارید
4226,10.0, استاد از هر جهت و معیاری عالی هستند. حتما هر درسی ارائه دادند بردارید باهاشون.
4227,1.1666666666666667, تو طول ترم کلا ۴ ساعت هم کلاس برگزار نکرد و آخرش هم سوالارو داد که جواباش تو جزوش نبود و یه پروژه داد که ما باید پولشو میدادیم بهش🤦🏻‍♀️
4228,10.0, خیلی استاد خوبی هستند
4229,9.666666666666666, استاد آروم و باشخصیتی هستن و اذیت نمیکنن
4230,4.833333333333333, اگه استاد بهتری نبود باهاشون کلاس بردارید.
4231,10.0, امتحانی که میگیرن تعداد سوالات زیاد با جوابای زیاده
4232,3.6666666666666665, مهر 1400
4233,1.6666666666666667, متوجه حرف هایی که میزنند نمیشی تایم کمی سر کلاس هستند و نمره کمی به همه میدن
4234,1.5, استاد خوبی نیستن تدریس خوبی نداشتن مسائل رو خودمون خوندیم ۵جلسه اول هم نبودند
4235,1.1666666666666667, کیفیت تدریس بسیار پایین و امتحان در سطح بسیاربالا، سخت، زمان امتحان بسیارکم!
4236,10.0, هر جلسه هر کی بخواد داوطلب میشه و متن تدریس شده‌ی جلسه‌ی قبل رو میخونه و به چند تا سوال از کلمات جواب میده.
4237,4.166666666666667, استاد سخت گیری هستن و سعی می کنن که همه چیو باهاتون یکم کار کنن کارا فشرده است و سه تا ژوژمان به اضافه امتحان پایانی دارید
4238,9.0, استاد خوبی هستن پیشنهاد می کنم باهاشون بردارید
4239,10.0, استاد در طول ترم کارای زیادی میدن  و از طریق ایمیل براشون میفرستیم حضور توی کلاس رو بر اساس همون تمرین هایی که برای اون هفته فرستادیم میزنن
4240,9.666666666666666, سر کلاس حضور داشته باشید .تکالیف انجام بدید  و در کوییز ها شرکت کنید نمره ی خوبی دریافت میکنید
4241,1.5, استاد اصلا خودشون تدریس نکردن در طول ترم وبچه ها گروه شدن وپاور درست کردن و تعدادی سوال که دراخر از همون سوال ها امتحان گرفتن
4242,5.0, خلاصه بخوام بگم با ایشون برندارید
4243,8.333333333333334, استاد خیلیییی خوبیه به من که ۲۰ داد فقط تمارینشو بنویسید نمره قبولی میگیرید
4244,8.0, استاد خوبی هستن
4245,10.0, بهترینننن استاد هستن ... فقط با ایشون بردارید فوق العاده هستن عالی ترین.. خوش برخورد با احترام و با سواد بالا
4246,9.333333333333334, سر کلاس فعال باشید شمارو بشناسه و درستون خوب باشه خوبم نمره میده
4247,5.666666666666667, بااحترام با دانشجو رفتارنمیکنه
4248,7.166666666666667, تو طول ترم هر جلسه تمرین میدن بعد بیای سرکلاس باید شفاهی راه حلتو توضیح بدی
4249,1.1666666666666667, اصلا برندارید باهاشون
4250,2.0, اصلا به سوالات دانشجو توجه نمیکنن. نمره های امتحان خیلی دیر وارد سایت کرد. منصفانه هم نمره نداد. باهاش کلاس برندارید ارزششو نداره.
4251,9.333333333333334, بسیار مودب و باسواد
4252,1.1666666666666667, بنده تمامه کارهایی که ازم خواستن روانجام دادم منو انداخت و کسایی که هیچکاری نکردن روپاس کرد قشنگ تاس میندازه نمره میده.برندارید
4253,6.666666666666667, نمیدونم چرا که بعضی ها ازش بد میگن 
4254,5.166666666666667, هر نمره ای که دلش بخواد میده . غیر منصفانه نمره میده . نمره بالا هم به هیچکس نمی‌ده . فقط شدیداً توصیه میکنم که با این استاد برندارید
4255,5.666666666666667, در پاریس دکترا مطالعات اجرا گرفتن و سواد بسیار زیادی دارن اما متاسفانه انچنان خوب درس نمیدن و نمره هم بالای پونزده هم نمیدن
4256,2.3333333333333335, هم نهاد میخواد هم باید چند تا کار دیگه بکنید، آخرم یه سری سوال میده که از همونا امتحان میگیره ولی هر نمره‌ای دلش بخواد میده.
4257,10.0, بهترین استاد ریاضی هستن ؛حتما باهاشون کلاس بردارید؛راضی بودید منم دعا کنید😀✋
4258,5.833333333333333, اگر برای پاس شدن میخوایید با این استاد بردارید اما نمره بالا رو به هر کی دوست داره میده
4259,10.0, عاااااالیه
4260,8.666666666666666, تو کلاس حضوری خیلی بهتر از مجازیه برای کلاس مجازی حضور غیاب باید میکروفون باز کنی و بگی حضور داری 
4261,3.1666666666666665, ایشان صبح ها برایش مناسب نیست تدریس کند چون دیر از خواب بیدار میشود و عصبی هست و در طول تدریس که روخوانی جزوه میگوید
4262,1.0, هر درسی باشه فقط کلمات کلیدی تدریس می‌کنن یا شروع میکنن خاطره تعریف کردن و الکی خندیدن
4263,10.0, هر درسی ارائه دادن از دست ندین عالین
4264,5.0, اصلا پاسخگوی سوالات نیستن
4265,10.0, یکم روی قواعد تاکید دارن ولی در کل استاد خوبی هستن
4266,10.0, سطح امتحانات متوسط رو به بالا هست ولی در کل خوب بودن
4267,10.0, حدود ۵۰ سوال میدن که امتحان از همون سوالات هست و نهاد میخوان،استاد خوبی هستن حتما بردارید باهاشون
4268,10.0, اگر فعال هستین ایشون بهترین گزینه هستن
4269,8.5, سختگیر هستن اگر درسخون هستین گزینه ی خوبین سوالات هم بر اساس شماره دانشجویی هست
4270,8.166666666666666, در طول ترم چندتا پروژه میخوان که اگه انجام بدید نمره خوبی میگیرید
4271,10.0, بسیار استاد مهربون و خوش اخلاق و با درکی هستند. اگر میخواهید چیزی یاد بگیرید، حتما باهاشون کلاس بردارین.
4272,10.0, استاد فوق العاده، اگر می‌خواید چیزی جز یک سری مطالب کلیشه ای و کتابی یاد بگیرید ایشون گزینه مناسبی هستن، اخلاق مدار، مهربان ...
4273,4.0, اصلا استاد خوبی نیستن و از اول کلاس شروع میکنن تند تند درس میدن
4274,9.666666666666666, استاد خیلی خوبین و توانایی انتقال مطالبشون خیلی خوبه 
4275,7.666666666666667, کلاس خوبیه ولی برای دوستانی که فقط میخوان نمره بگیرن. اگر کسی دوست داره دانشی بهش اضافه بشه با ایشون کلاس برنداره.
4276,5.0, با ایشون اصلا کلاسی برندارید
4277,10.0, 7نمره به نهاد میدن  13 نمره هم امتحان پایان ترم که تستی و خیلی راحت هستش
4278,2.1666666666666665, نمره دادن و در درس دادن افتضاح و نمره ها رو دیر وارد میکنن و فقط دانشجو رو اذیت میکنن اگر حق انتخاب دارید اصلا برندارید
4279,1.0, باهاش برندارین.کلا هیچی یاد نمیگیرین.نمره هم نمیدن.
4280,8.833333333333334, توصیه میکنم با این درس بردارید،برگه خالی ندید نمره عالی میگیرید،نمرات بالا و سوالات راحت فقط جزوه
4281,4.0, از روی ویکی پدیا درس میدن و منابع امتحانشون مشخص نیست ولی به همه از 18 به بالا میدن
4282,10.0, حتما با ایشون کلاس بردارید.حضور غیاب نمیکنن اما فعالیت کلاسی براشون مهمه
4283,1.3333333333333333, استاد اصلا خودشون تدریس نکردن در طول ترم وبچه ها گروه شدن وپاور درست کردن و تعدادی سوال که دراخر از همون سوال ها امتحان گرفتن
4284,4.0, سعی کنید باهاش برندارید
4285,9.5, چند نمره رو‌برای حضور و‌کنفرانس گذاشتن
4286,8.166666666666666, کل ترم کنفرانس دادیم
4287,5.333333333333333, اصلا سمتش نرید
4288,5.666666666666667, این استاد کاملا عشقی نمره میدن ، یک ترم درس خوندم و با کلاس پیش رفتم ، ولی حقم نداد ، دانشجو می‌شناختم بدون هیچی خیلی بالاتر شد
4289,4.333333333333333, اکثرا پاس شدیم ولی الویت نباشه
4290,2.6666666666666665, اگه میخوای عذاب بکشی و بیفتی باهاش بردار
4291,10.0, خیلی استاد خوبین و به فکر دانشجو هستن  
4292,4.166666666666667, یه سوال رو از یه روش دیگه که خودش نگفته حل کنی نمره نداره ولی بیای نتیجه تیم فوتبال رو پیش بینی کنی نمره داره😑
4293,6.5, اصلا باهاش برندارید سر کلاس باشی.ارائه بدی و امتحانت کامل باشه با ۱۵ ۱۶ نمره میده  اونم بعد یه ماااااه تازه یادش میوفته نمره بزاره😑
4294,10.0, بسیار استاد خوش برخورد و محترمی هستند!
4295,4.0, ببین اگ مجبورنیسنی برندار،کلی‌زحمت میکشی ارائه،سوال،حضور‌تهش نمره کامل نمیگیری قشنگ توهین به شعورتونه وبرخوردای نچندان جالب میبینین
4296,1.0, تحت هییییییییییییییییچ شرایطی با ایشون برندارید 
4297,1.0, درانتقال مطالب ضعیف عمل میکنند امتحان درحدتدریسشون نیست
4298,10.0, استاد خیلی خوب و مهربونی هستند امتحان هم 20 تا سوال دادن که 8 تاش و حل کنی کافیه مثبت هم تو کلاس زیاد بگیرید دیگه پاس شدنش 100 درصده
4299,10.0, سوال هایی که تو جزوه میدن رو تو امتحان میدن فقط عدد هاشو عوض میکنن اگر تو کلاس فعالیت کنید و اسمتون بره تو ذهنش دیگه راحت پاسید
4300,5.833333333333333, تکلیف/کوییز/امتحان سخت اگر ترم اولید و با این استاد افتادید سعی کنید تمام جلسه ها رو باشید و تکلیف و کوییز هم بفرستید تا اسمتون بره توذهنش
4301,1.0, اصلا هیچی یاد نمیگیری مگه اینکه بری خودت تو یوتیوب ببینی نمره هم بر هیچ پایه و اساسی میدن و امتحانشون هم که تیر خلاصه
4302,4.5, مدیریت زمان خوبی نداره حدود نیم ساعت درس میداد و میرفت ولی امتحانشون خیلی اسون بوداز سوالات کتاب بود و حتی عدد ها رو هم عوض نکرده بود
4303,6.333333333333333, چندتا کار در طول ترم میخواد ولی در نهایت حتی اگه روخوانی متوسط رو به بالا داشته باشید چیزی بین ۱۰تا۱۲ بهتون میده و در کل خیلی بی انصافن
4304,10.0, اگر دنبال استاد برای ورزش یا تربیت بدنی میگردید شک نکنید تو انتخابشون!
4305,1.3333333333333333, بااین استاد کلاس برنداریدهرجلسه امتحان وقت کم برای پاسخ دادن فکر کن بایدتایپ کنی یه عالمه کارمیتراشه که وقت نکنیدبریدسراغ تخصصی ها
4306,10.0, استاد عالی هستن حتما باهاشون بردارید
4307,1.0, هیچوقت کلاس برندارید باهاش هیچوقت منم اولش فکر میکردم میشه باهاش کنار اومد ،اعتراض هم که میکنی سریع قلبش درد میگیره
4308,2.5, هرگز باهاش کلاس برندارید
4309,5.666666666666667, کلاس حضوریشونو نمیدونم اما تو کلاسای آنلاین چیز زیادی یاد ندادن بخاطر همین تو طراحی و مبانی ۲ ممکنه به شدت به مشکل بربخورید.
4310,8.666666666666666, خیلی خوش اخلاقه و کلاسش خیلی خوش میگذره سختگیری به اندازه داره ولی اصلا اذیت نمیکنه
4311,4.666666666666667, استاد خوبی نیستن خیلیییی عصبی هستن به دانشجو توهین میکند  رفتار بدی با دانشجو دارد هیچوقت با این استاد کلاس برندارید
4312,1.3333333333333333, استادی به شدت عقده ای و بیشعور که فیلم هاشو داخل آپارات میزاره و درسی نمیده میگه داخل آپارات ببینین که پول دربیاره
4313,7.666666666666667, استاد خوبیه 
4314,1.0, نمره خوبی میدن ولی حضور منظمی سر کلاس ندارن کلا هر جلسه شاید نیم ساعت مفید تدریس کنن
4315,8.166666666666666, نمره نسبتا خوب میدن دانششونم زیاده ولی مطالبو نمیتونن خوب انتقال بدن کلاسشون ی کم خسته کنندس
4316,7.0, استاد خوش برخوردین رفتارشون خوب و دوستانس ولی امتحانشون خارج از کتاب بود با این حال به همه نمره خوب دادند
4317,8.166666666666666, نمره خوب میدن و به بچه میگن ک بابت نمره استرس نداشته باشن فعالیت کلاسی براشون مهمه
4318,9.166666666666666, اصلا سخت گیر نیستند، ارائه گروهی ۳ نفره میخان که ۶ نمره داره، و میگن امتحان از ۱۴ نمره
4319,6.333333333333333, استاد خیلی سختگیریه و باید واقعا تلاش کنید تا نمره ی خوب بگیرین ، به نظر من منصافانه و به هر کی به اندازه تلاشش نمره میده
4320,2.0, خیلی به حضور غیاب اهمیت میده. باید حتما تکلیف بنویسی وگرنه نمره کم میکنه  
4321,7.666666666666667, در کل خوبه
4322,4.166666666666667, نمره هارو منصفانه نمیده ینی اگه هرروزم باهاش کرکسیون‌کنی و غیبت نکنی‌باز با کسی که غایبه‌فرقی نداری‌خیلی تنده و ناعادلانه نمره میده
4323,10.0, استادا با نشاط وعالیی هستن از بودن تو کلاسشون خسته نمیشه
4324,10.0, استاد بسیار دانایی هستند و اکثرا به صورت تستی امتحان میگیرن و نمره ها و روی نمودار میبرن که نمره بچه ها بالا بشه .
4325,10.0, بسیااار استاد عالی از لحاظ تدریس و نمره دادن هستن، فقط تو طول ترم تمرین میدن که یا آخر ترم باید تحویل بدیم یا هفتگی
4326,10.0, در یک کلام عااالی
4327,9.5, خیلی خیلی استاد خوب و با اطلاعاتی هستن خیلی خوب برای دانشجوها وقت میزارن و یک به یک بهشون رسیدگی میکنن امتحان موجهی هم میگیرن.
4328,10.0, استاد بااخلاق و باسواد هستند و بنده به عنوان دانشجو ایشان توصیه میکنم با وی کلاس بگیرید
4329,9.833333333333334, استاد بسیار خوبی‌هستن و خیلی خوب میشه ازشون کار با نرم افزار رو یاد گرفت،خیلی خوش انرژی و با حوصله هستن.
4330,9.666666666666666, استاد بسیار خوبی هستن در تدریس توصیه میکنم باهاشون بردارید
4331,10.0, به شدت استاد عالی هستن نمیدونم چرا بعضیا با این استاد گرانقدر مشکل دارن به شدت مسئولیت پذیرن
4332,8.5, این استاد کاملا از روی کتاب تدریس میکنه کلاسهاشون بسیار خسته کننده هست 
4333,7.666666666666667, هیچ جزوه و امتحانی وجود نداره و صرفا بر اساس ارائه هایی که میدید نمره میدن
4334,1.0, جزوه قابل خوندن نیست وضعیت نمره دادن افتضاح برندارید خیلیارو انداخت
4335,7.5, این استاد خوب درس میده و اسون امتحان میگیره ولی شدیدااااا رو تقلب حساسه و بدون شک میفهمه و این که امتحان حضوری میگیره
4336,9.833333333333334, استاد خوبین ولی آخر ترم خیلی کار دادن امتحانم تقریبا شبیه پروژه ای بود که تحویل دادیم ولی نمره خوب دادن
4337,9.333333333333334, استاد خوبیه جزواتش هم خیلی خوب و مختصر هستش و بستگی به تلاشتون داره که نسبت به تلاشتون نمره میده ولی ندیدم کسیو بندازه
4338,6.166666666666667, خوبه باید‌ از قبل آماده‌باشی وگرنه چیزی‌نمیفهمی ازش،جدیه و نمره کم میکنه.امتحان از ده‌تا‌هجده دلش خواست داد، آخرین گزینه انتخاب‌باشه
4339,2.5, اگر سلامت روان و اعصاب و آرامش‌تون براتون ارزش داره به هیچ عنوان نزدیک این آدم نشید!
4340,8.833333333333334, استاد با سوادی هستن ولی کمی مودی هستند و اذیت میکنند 
4341,8.833333333333334, فایل پاورپوینتی که میدن کافی کافی نیست باید یک سری مطالب اضافه بین صحبت هاشون یادداشت کنید.
4342,10.0, استاد باسوادی هستن و میان ترم هم میگیرن
4343,10.0, کار تحقیقی میخوان که پاورپوینت درست کنید و ارائه بدین و یک سری حرکات ورزشی رو باید انجام بدین به صورت تصویری و زنده امتحانشونم شفاهی بود
4344,4.166666666666667, اصلا خوب نمره نمیده
4345,8.5, اگه امتحان میان ترمش رو ندی صد درصد می ندازه.امتحاناشو از روی کتاب مریام و جانسون پیدا کردم .بازم بم هر دوتاشو 14 داد .
4346,7.166666666666667, همه تعریف کردن و خب احتمالا ملاکشون نمره دادنه که خب در اون مورد خوب هستن اما کلاس سه ساعته رو در چهل دقیقه برگزار میکنن
4347,7.166666666666667, همه تعریف کردن و خب احتمالا ملاکشون نمره دادنه که خب در اون مورد خوب هستن اما کلاس سه ساعته رو در چهل دقیقه برگزار میکنن
4348,8.333333333333334, برای نمره گرفتن  خوب هستن اما عالی نیستن برای توضیح دادن 
4349,6.666666666666667, حتی اگر تمرین ها و امتحان هم خوب بدید بازم خیلی کم نمره میده
